"","County","Lake","Date","Month","Day","Year","Station","TP","TN","CHL","SECCHI_ft","SECCHI_2","Color","Cond_uS","Cond_mS","Lake_County"
"1269","Alachua","Alto","11/18/2019",11,18,2019,3,17,650,8,4,NA,NA,NA,NA,"Alto Alachua"
"1270","Alachua","Alto","12/16/2019",12,16,2019,1,15,660,8,4,NA,NA,NA,NA,"Alto Alachua"
"1271","Alachua","Alto","12/16/2019",12,16,2019,2,13,630,8,4,NA,NA,NA,NA,"Alto Alachua"
"1272","Alachua","Alto","12/16/2019",12,16,2019,3,16,620,8,4,NA,NA,NA,NA,"Alto Alachua"
"1273","Alachua","Alto","01/25/2020",1,25,2020,1,13,680,8,4,NA,70,67,NA,"Alto Alachua"
"1274","Alachua","Alto","01/25/2020",1,25,2020,2,16,690,9,4,NA,NA,NA,NA,"Alto Alachua"
"1275","Alachua","Alto","01/25/2020",1,25,2020,3,16,660,8,4,NA,NA,NA,NA,"Alto Alachua"
"1276","Alachua","Alto","02/17/2020",2,17,2020,1,15,630,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"1277","Alachua","Alto","02/17/2020",2,17,2020,2,15,640,10,3.5,NA,NA,NA,NA,"Alto Alachua"
"1278","Alachua","Alto","02/17/2020",2,17,2020,3,16,650,11,3.5,NA,NA,NA,NA,"Alto Alachua"
"1279","Alachua","Alto","03/23/2020",3,23,2020,1,13,490,6,4,NA,NA,NA,NA,"Alto Alachua"
"1280","Alachua","Alto","03/23/2020",3,23,2020,2,14,640,6,4,NA,NA,NA,NA,"Alto Alachua"
"1281","Alachua","Alto","03/23/2020",3,23,2020,3,14,550,6,4,NA,NA,NA,NA,"Alto Alachua"
"1282","Alachua","Alto","04/17/2020",4,17,2020,1,17,600,10,3.5,NA,58,54,NA,"Alto Alachua"
"1283","Alachua","Alto","04/17/2020",4,17,2020,2,22,700,10,3.5,NA,NA,NA,NA,"Alto Alachua"
"1284","Alachua","Alto","04/17/2020",4,17,2020,3,20,640,10,3.5,NA,NA,NA,NA,"Alto Alachua"
"1285","Alachua","Alto","06/22/2020",6,22,2020,1,22,760,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"1286","Alachua","Alto","06/22/2020",6,22,2020,2,23,800,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"1287","Alachua","Alto","06/22/2020",6,22,2020,3,20,710,9,3.5,NA,NA,NA,NA,"Alto Alachua"
"1288","Alachua","Alto","07/16/2020",7,16,2020,1,27,520,19,3.5,NA,67,70,NA,"Alto Alachua"
"1289","Alachua","Alto","07/16/2020",7,16,2020,2,23,460,16,3.5,NA,NA,NA,NA,"Alto Alachua"
"1290","Alachua","Alto","07/16/2020",7,16,2020,3,22,500,11,3.5,NA,NA,NA,NA,"Alto Alachua"
"1291","Alachua","Alto","08/18/2020",8,18,2020,1,20,710,16,4,NA,NA,NA,NA,"Alto Alachua"
"1292","Alachua","Alto","08/18/2020",8,18,2020,2,24,710,18,3.5,NA,NA,NA,NA,"Alto Alachua"
"1293","Alachua","Alto","08/18/2020",8,18,2020,3,19,710,16,4,NA,NA,NA,NA,"Alto Alachua"
"1294","Alachua","Alto","09/18/2020",9,18,2020,1,21,640,16,4.5,NA,NA,NA,NA,"Alto Alachua"
"1295","Alachua","Alto","09/18/2020",9,18,2020,2,16,650,12,4.5,NA,NA,NA,NA,"Alto Alachua"
"1296","Alachua","Alto","09/18/2020",9,18,2020,3,17,640,16,4.5,NA,NA,NA,NA,"Alto Alachua"
"1297","Alachua","Alto","10/15/2020",10,15,2020,1,15,610,7,4.5,NA,57,77,NA,"Alto Alachua"
"1298","Alachua","Alto","10/15/2020",10,15,2020,2,13,630,8,4.5,NA,NA,NA,NA,"Alto Alachua"
"1299","Alachua","Alto","10/15/2020",10,15,2020,3,14,630,8,4.5,NA,NA,NA,NA,"Alto Alachua"
"1300","Alachua","Alto","11/16/2020",11,16,2020,1,17,590,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"1301","Alachua","Alto","11/16/2020",11,16,2020,2,16,590,9,4.5,NA,NA,NA,NA,"Alto Alachua"
"1302","Alachua","Alto","11/16/2020",11,16,2020,3,16,580,8,4.5,NA,NA,NA,NA,"Alto Alachua"
"1303","Alachua","Alto","12/19/2020",12,19,2020,1,13,590,6,4.5,NA,NA,NA,NA,"Alto Alachua"
"1304","Alachua","Alto","12/19/2020",12,19,2020,2,15,630,7,4.5,NA,NA,NA,NA,"Alto Alachua"
"1305","Alachua","Alto","12/19/2020",12,19,2020,3,13,630,8,4.5,NA,NA,NA,NA,"Alto Alachua"
"1306","Alachua","Alto","01/22/2021",1,22,2021,1,19,680,28,4.8,NA,57,74,NA,"Alto Alachua"
"1307","Alachua","Alto","01/22/2021",1,22,2021,2,15,650,15,4,NA,NA,NA,NA,"Alto Alachua"
"1308","Alachua","Alto","01/22/2021",1,22,2021,3,13,650,10,4,NA,NA,NA,NA,"Alto Alachua"
"1309","Alachua","Alto","02/18/2021",2,18,2021,1,23,630,9,3,NA,NA,NA,NA,"Alto Alachua"
"1310","Alachua","Alto","02/18/2021",2,18,2021,2,18,640,8,3,NA,NA,NA,NA,"Alto Alachua"
"1311","Alachua","Alto","02/18/2021",2,18,2021,3,15,530,8,3,NA,NA,NA,NA,"Alto Alachua"
"1312","Alachua","Alto","03/15/2021",3,15,2021,1,19,590,4,4.5,NA,NA,NA,NA,"Alto Alachua"
"1313","Alachua","Alto","03/15/2021",3,15,2021,2,19,630,4,4.5,NA,NA,NA,NA,"Alto Alachua"
"1314","Alachua","Alto","03/15/2021",3,15,2021,3,19,590,3,4.5,NA,NA,NA,NA,"Alto Alachua"
"1315","Alachua","Alto","04/16/2021",4,16,2021,1,26,690,10,4,NA,61,73,NA,"Alto Alachua"
"1316","Alachua","Alto","04/16/2021",4,16,2021,2,28,720,9,4,NA,NA,NA,NA,"Alto Alachua"
"1317","Alachua","Alto","04/16/2021",4,16,2021,3,24,680,7,4,NA,NA,NA,NA,"Alto Alachua"
"1318","Alachua","Alto","05/18/2021",5,18,2021,1,25,640,12,4,NA,NA,NA,NA,"Alto Alachua"
"1319","Alachua","Alto","05/18/2021",5,18,2021,2,23,650,10,4,NA,NA,NA,NA,"Alto Alachua"
"1320","Alachua","Alto","05/18/2021",5,18,2021,3,26,660,9,4,NA,NA,NA,NA,"Alto Alachua"
"1321","Alachua","Alto","06/17/2021",6,17,2021,1,25,610,12,3.8,NA,NA,NA,NA,"Alto Alachua"
"1322","Alachua","Alto","06/17/2021",6,17,2021,2,27,640,13,3.8,NA,NA,NA,NA,"Alto Alachua"
"1323","Alachua","Alto","06/17/2021",6,17,2021,3,22,630,11,3.8,NA,NA,NA,NA,"Alto Alachua"
"1324","Alachua","Alto","07/19/2021",7,19,2021,1,27,780,18,3,NA,106,73,NA,"Alto Alachua"
"1325","Alachua","Alto","07/19/2021",7,19,2021,2,32,780,17,3,NA,NA,NA,NA,"Alto Alachua"
"1326","Alachua","Alto","07/19/2021",7,19,2021,3,26,720,11,3,NA,NA,NA,NA,"Alto Alachua"
"1327","Alachua","Alto","08/20/2021",8,20,2021,1,25,830,20,2,NA,NA,NA,NA,"Alto Alachua"
"1328","Alachua","Alto","08/20/2021",8,20,2021,2,28,860,19,2,NA,NA,NA,NA,"Alto Alachua"
"1329","Alachua","Alto","08/20/2021",8,20,2021,3,25,850,21,2,NA,NA,NA,NA,"Alto Alachua"
"1330","Alachua","Alto","09/23/2021",9,23,2021,1,36,830,36,3,NA,NA,NA,NA,"Alto Alachua"
"1331","Alachua","Alto","09/23/2021",9,23,2021,2,25,720,25,3,NA,NA,NA,NA,"Alto Alachua"
"1332","Alachua","Alto","09/23/2021",9,23,2021,3,22,740,14,3,NA,NA,NA,NA,"Alto Alachua"
"1333","Alachua","Alto","10/18/2021",10,18,2021,1,28,730,22,2.5,NA,106,69,NA,"Alto Alachua"
"1334","Alachua","Alto","10/18/2021",10,18,2021,2,23,740,15,2.5,NA,NA,NA,NA,"Alto Alachua"
"1335","Alachua","Alto","10/18/2021",10,18,2021,3,25,860,19,2.5,NA,NA,NA,NA,"Alto Alachua"
"1336","Alachua","Alto","11/22/2021",11,22,2021,1,26,760,17,3,NA,NA,NA,NA,"Alto Alachua"
"1337","Alachua","Alto","11/22/2021",11,22,2021,2,26,720,21,3,NA,NA,NA,NA,"Alto Alachua"
"1338","Alachua","Alto","11/22/2021",11,22,2021,3,23,720,20,3,NA,NA,NA,NA,"Alto Alachua"
"1339","Alachua","Alto","12/18/2021",12,18,2021,1,22,810,18,3.5,NA,NA,NA,NA,"Alto Alachua"
"1340","Alachua","Alto","12/18/2021",12,18,2021,2,19,700,21,3.5,NA,NA,NA,NA,"Alto Alachua"
"1341","Alachua","Alto","12/18/2021",12,18,2021,3,19,620,15,3.5,NA,NA,NA,NA,"Alto Alachua"
"1342","Alachua","Alto","01/21/2022",1,21,2022,1,23,950,30,3,NA,91,72,NA,"Alto Alachua"
"1343","Alachua","Alto","01/21/2022",1,21,2022,2,21,980,29,3,NA,NA,NA,NA,"Alto Alachua"
"1344","Alachua","Alto","01/21/2022",1,21,2022,3,22,1000,33,3,NA,NA,NA,NA,"Alto Alachua"
"1345","Alachua","Alto","02/21/2022",2,21,2022,1,26,1020,32,2,NA,NA,NA,NA,"Alto Alachua"
"1346","Alachua","Alto","02/21/2022",2,21,2022,2,24,1010,31,2,NA,NA,NA,NA,"Alto Alachua"
"1347","Alachua","Alto","02/21/2022",2,21,2022,3,25,1020,29,2,NA,NA,NA,NA,"Alto Alachua"
"1348","Alachua","Alto","03/18/2022",3,18,2022,1,35,950,35,2,NA,NA,NA,NA,"Alto Alachua"
"1349","Alachua","Alto","03/18/2022",3,18,2022,2,29,960,36,2,NA,NA,NA,NA,"Alto Alachua"
"1350","Alachua","Alto","03/18/2022",3,18,2022,3,29,1020,40,2,NA,NA,NA,NA,"Alto Alachua"
"1351","Alachua","Alto","04/15/2022",4,15,2022,1,29,910,39,2,NA,119,70,NA,"Alto Alachua"
"1352","Alachua","Alto","04/15/2022",4,15,2022,2,28,890,36,2,NA,NA,NA,NA,"Alto Alachua"
"1353","Alachua","Alto","04/15/2022",4,15,2022,3,27,920,33,2,NA,NA,NA,NA,"Alto Alachua"
"1354","Alachua","Alto","05/17/2022",5,17,2022,1,28,890,21,2.5,NA,NA,NA,NA,"Alto Alachua"
"1355","Alachua","Alto","05/17/2022",5,17,2022,2,27,860,21,2.5,NA,NA,NA,NA,"Alto Alachua"
"1356","Alachua","Alto","05/17/2022",5,17,2022,3,26,870,22,2.5,NA,NA,NA,NA,"Alto Alachua"
"1357","Alachua","Alto","06/17/2022",6,17,2022,1,33,630,28,3,NA,NA,NA,NA,"Alto Alachua"
"1358","Alachua","Alto","06/17/2022",6,17,2022,2,26,830,24,3,NA,NA,NA,NA,"Alto Alachua"
"1359","Alachua","Alto","06/17/2022",6,17,2022,3,17,620,13,3,NA,NA,NA,NA,"Alto Alachua"
"1360","Alachua","Alto","07/18/2022",7,18,2022,1,25,780,23,3.5,NA,92,69,NA,"Alto Alachua"
"1361","Alachua","Alto","07/18/2022",7,18,2022,2,22,710,19,3.5,NA,NA,NA,NA,"Alto Alachua"
"1362","Alachua","Alto","07/18/2022",7,18,2022,3,23,760,17,3.5,NA,NA,NA,NA,"Alto Alachua"
"1363","Alachua","Alto","08/15/2022",8,15,2022,1,20,660,13,3,NA,NA,NA,NA,"Alto Alachua"
"1364","Alachua","Alto","08/15/2022",8,15,2022,2,21,660,10,3.5,NA,NA,NA,NA,"Alto Alachua"
"1365","Alachua","Alto","08/15/2022",8,15,2022,3,21,680,11,3,NA,NA,NA,NA,"Alto Alachua"
"1366","Alachua","Alto","09/19/2022",9,19,2022,1,22,670,18,3.5,NA,NA,NA,NA,"Alto Alachua"
"1367","Alachua","Alto","09/19/2022",9,19,2022,2,20,680,19,3.5,NA,NA,NA,NA,"Alto Alachua"
"1368","Alachua","Alto","09/19/2022",9,19,2022,3,20,670,21,3.5,NA,NA,NA,NA,"Alto Alachua"
"1369","Alachua","Alto","10/24/2022",10,24,2022,1,23,690,11,3.5,NA,102,69,NA,"Alto Alachua"
"1370","Alachua","Alto","10/24/2022",10,24,2022,2,21,680,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"1371","Alachua","Alto","10/24/2022",10,24,2022,3,22,640,12,3.5,NA,NA,NA,NA,"Alto Alachua"
"1372","Alachua","Alto","11/21/2022",11,21,2022,1,20,650,11,4,NA,NA,NA,NA,"Alto Alachua"
"1373","Alachua","Alto","11/21/2022",11,21,2022,2,21,660,10,4,NA,NA,NA,NA,"Alto Alachua"
"1374","Alachua","Alto","11/21/2022",11,21,2022,3,20,670,11,4,NA,NA,NA,NA,"Alto Alachua"
"1375","Alachua","Alto","12/19/2022",12,19,2022,1,21,650,8,3,NA,NA,NA,NA,"Alto Alachua"
"1376","Alachua","Alto","12/19/2022",12,19,2022,2,20,650,8,3,NA,NA,NA,NA,"Alto Alachua"
"1377","Alachua","Alto","12/19/2022",12,19,2022,3,19,640,8,3,NA,NA,NA,NA,"Alto Alachua"
"1378","Alachua","Alto","01/19/2023",1,19,2023,1,15,610,9,3.5,NA,82,71,NA,"Alto Alachua"
"1379","Alachua","Alto","01/19/2023",1,19,2023,2,14,570,8,3.5,NA,NA,NA,NA,"Alto Alachua"
"1380","Alachua","Alto","01/19/2023",1,19,2023,3,13,580,8,3.5,NA,NA,NA,NA,"Alto Alachua"
"1381","Alachua","Alto","02/23/2023",2,23,2023,1,19,700,11,3,NA,NA,NA,NA,"Alto Alachua"
"1382","Alachua","Alto","02/23/2023",2,23,2023,2,13,530,11,3,NA,NA,NA,NA,"Alto Alachua"
"1383","Alachua","Alto","02/23/2023",2,23,2023,3,18,640,8,3,NA,NA,NA,NA,"Alto Alachua"
"1384","Alachua","Alto","03/24/2023",3,24,2023,1,18,640,11,3,NA,NA,NA,NA,"Alto Alachua"
"1385","Alachua","Alto","03/24/2023",3,24,2023,2,19,600,11,3,NA,NA,NA,NA,"Alto Alachua"
"1386","Alachua","Alto","03/24/2023",3,24,2023,3,20,570,9,3,NA,NA,NA,NA,"Alto Alachua"
"1387","Alachua","Alto","04/18/2023",4,18,2023,1,26,750,10,4,NA,70,71,NA,"Alto Alachua"
"1388","Alachua","Alto","04/18/2023",4,18,2023,2,27,690,11,4,NA,NA,NA,NA,"Alto Alachua"
"1389","Alachua","Alto","04/18/2023",4,18,2023,3,21,630,13,4,NA,NA,NA,NA,"Alto Alachua"
"1390","Alachua","Elizabeth","03/23/2006",3,23,2006,1,13,900,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1391","Alachua","Elizabeth","03/23/2006",3,23,2006,2,13,920,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1392","Alachua","Elizabeth","03/23/2006",3,23,2006,3,16,900,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1393","Alachua","Elizabeth","04/22/2006",4,22,2006,1,12,790,4,4,NA,38,NA,NA,"Elizabeth Alachua"
"1394","Alachua","Elizabeth","04/22/2006",4,22,2006,2,13,690,5,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1395","Alachua","Elizabeth","04/22/2006",4,22,2006,3,13,660,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1396","Alachua","Elizabeth","05/27/2006",5,27,2006,1,15,860,5,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1397","Alachua","Elizabeth","05/27/2006",5,27,2006,2,14,650,4,NA,"Bottom (4.5)",NA,NA,NA,"Elizabeth Alachua"
"1398","Alachua","Elizabeth","05/27/2006",5,27,2006,3,15,860,4,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1399","Alachua","Elizabeth","06/27/2006",6,27,2006,1,13,750,5,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1400","Alachua","Elizabeth","06/27/2006",6,27,2006,2,14,760,7,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1401","Alachua","Elizabeth","06/27/2006",6,27,2006,3,11,720,5,4.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1402","Alachua","Elizabeth","07/23/2006",7,23,2006,1,13,730,5,NA,"Bottom (3.0)",23,NA,NA,"Elizabeth Alachua"
"1403","Alachua","Elizabeth","07/23/2006",7,23,2006,2,14,750,7,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1404","Alachua","Elizabeth","07/23/2006",7,23,2006,3,15,750,4,4,NA,NA,NA,NA,"Elizabeth Alachua"
"1405","Alachua","Elizabeth","08/20/2006",8,20,2006,1,12,750,4,NA,"Bottom (3.0)",NA,NA,NA,"Elizabeth Alachua"
"1406","Alachua","Elizabeth","08/20/2006",8,20,2006,2,13,700,5,NA,"Bottom (3.5)",NA,NA,NA,"Elizabeth Alachua"
"1407","Alachua","Elizabeth","08/20/2006",8,20,2006,3,12,690,2,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1408","Alachua","Elizabeth","09/27/2006",9,27,2006,1,13,690,5,NA,"Bottom (2.5)",NA,NA,NA,"Elizabeth Alachua"
"1409","Alachua","Elizabeth","09/27/2006",9,27,2006,2,16,710,8,NA,"Bottom (3.3)",NA,NA,NA,"Elizabeth Alachua"
"1410","Alachua","Elizabeth","09/27/2006",9,27,2006,3,15,550,7,NA,"Bottom (4.3)",NA,NA,NA,"Elizabeth Alachua"
"1411","Alachua","Elizabeth","10/25/2006",10,25,2006,1,13,660,4,NA,"Bottom (2.0)",13,NA,NA,"Elizabeth Alachua"
"1412","Alachua","Elizabeth","10/25/2006",10,25,2006,2,12,590,4,NA,"Bottom (3.0)",NA,NA,NA,"Elizabeth Alachua"
"1413","Alachua","Elizabeth","10/25/2006",10,25,2006,3,15,630,4,NA,"Bottom (4.0)",NA,NA,NA,"Elizabeth Alachua"
"1414","Alachua","Elizabeth","01/21/2007",1,21,2007,1,23,900,7,NA,"Bottom (2.5)",11,61,NA,"Elizabeth Alachua"
"1415","Alachua","Elizabeth","01/21/2007",1,21,2007,2,24,850,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1416","Alachua","Elizabeth","01/21/2007",1,21,2007,3,20,770,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1417","Alachua","Elizabeth","02/26/2007",2,26,2007,1,14,970,4,NA,"Bottom (2.5)",NA,NA,NA,"Elizabeth Alachua"
"1418","Alachua","Elizabeth","02/26/2007",2,26,2007,2,17,780,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1419","Alachua","Elizabeth","02/26/2007",2,26,2007,3,12,690,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1420","Alachua","Elizabeth","03/23/2007",3,23,2007,1,24,710,4,NA,"Bottom (2.5)",NA,NA,NA,"Elizabeth Alachua"
"1421","Alachua","Elizabeth","03/23/2007",3,23,2007,2,19,680,6,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1422","Alachua","Elizabeth","03/23/2007",3,23,2007,3,22,760,7,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1423","Alachua","Elizabeth","04/23/2007",4,23,2007,1,24,1010,4,NA,"Bottom (2.0)",11,84,NA,"Elizabeth Alachua"
"1424","Alachua","Elizabeth","04/23/2007",4,23,2007,2,31,1160,8,1.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1425","Alachua","Elizabeth","04/23/2007",4,23,2007,3,25,890,5,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1426","Alachua","Elizabeth","05/26/2007",5,26,2007,1,35,1360,9,NA,"Bottom (1.8)",NA,NA,NA,"Elizabeth Alachua"
"1427","Alachua","Elizabeth","05/26/2007",5,26,2007,2,35,1330,10,1.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1428","Alachua","Elizabeth","05/26/2007",5,26,2007,3,36,1390,11,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1429","Alachua","Elizabeth","06/26/2007",6,26,2007,1,28,940,14,NA,"Bottom (1.8)",NA,NA,NA,"Elizabeth Alachua"
"1430","Alachua","Elizabeth","06/26/2007",6,26,2007,2,38,1090,22,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1431","Alachua","Elizabeth","06/26/2007",6,26,2007,3,42,1170,15,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1432","Alachua","Elizabeth","07/27/2007",7,27,2007,1,31,1010,31,1.8,NA,14,79,NA,"Elizabeth Alachua"
"1433","Alachua","Elizabeth","07/27/2007",7,27,2007,2,53,1290,41,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1434","Alachua","Elizabeth","07/27/2007",7,27,2007,3,42,1050,35,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1435","Alachua","Elizabeth","08/23/2007",8,23,2007,1,30,990,33,1.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1436","Alachua","Elizabeth","08/23/2007",8,23,2007,2,36,1040,34,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1437","Alachua","Elizabeth","08/23/2007",8,23,2007,3,37,1100,36,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1438","Alachua","Elizabeth","09/27/2007",9,27,2007,1,NA,NA,6,NA,"Bottom (2.3)",NA,NA,NA,"Elizabeth Alachua"
"1439","Alachua","Elizabeth","09/27/2007",9,27,2007,2,19,670,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1440","Alachua","Elizabeth","09/27/2007",9,27,2007,3,15,600,4,3.8,NA,NA,NA,NA,"Elizabeth Alachua"
"1441","Alachua","Elizabeth","10/17/2007",10,17,2007,1,11,1060,6,NA,"Bottom (3.3)",36,88,NA,"Elizabeth Alachua"
"1442","Alachua","Elizabeth","10/17/2007",10,17,2007,2,15,960,6,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1443","Alachua","Elizabeth","10/17/2007",10,17,2007,3,16,940,6,3.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1444","Alachua","Elizabeth","11/29/2007",11,29,2007,1,11,800,4,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1445","Alachua","Elizabeth","11/29/2007",11,29,2007,2,16,740,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1446","Alachua","Elizabeth","11/29/2007",11,29,2007,3,11,630,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1447","Alachua","Elizabeth","12/19/2007",12,19,2007,1,11,820,3.9,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1448","Alachua","Elizabeth","12/19/2007",12,19,2007,2,20,1030,5.8,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1449","Alachua","Elizabeth","12/19/2007",12,19,2007,3,17,960,4.9,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1450","Alachua","Elizabeth","01/28/2008",1,28,2008,1,10,860,2,3.5,NA,22,71,NA,"Elizabeth Alachua"
"1451","Alachua","Elizabeth","01/28/2008",1,28,2008,2,19,930,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1452","Alachua","Elizabeth","01/28/2008",1,28,2008,3,17,830,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1453","Alachua","Elizabeth","02/23/2008",2,23,2008,1,12,710,4,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1454","Alachua","Elizabeth","02/23/2008",2,23,2008,2,13,710,5,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1455","Alachua","Elizabeth","02/23/2008",2,23,2008,3,14,710,6,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1456","Alachua","Elizabeth","03/24/2008",3,24,2008,1,13,1510,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1457","Alachua","Elizabeth","03/24/2008",3,24,2008,2,17,1350,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1458","Alachua","Elizabeth","03/24/2008",3,24,2008,3,18,1030,4,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1459","Alachua","Elizabeth","04/30/2008",4,30,2008,1,11,1300,5,2,NA,79,85,NA,"Elizabeth Alachua"
"1460","Alachua","Elizabeth","04/30/2008",4,30,2008,2,16,1420,6,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1461","Alachua","Elizabeth","04/30/2008",4,30,2008,3,15,1390,6,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1462","Alachua","Elizabeth","05/23/2008",5,23,2008,1,12,700,5,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1463","Alachua","Elizabeth","05/23/2008",5,23,2008,2,NA,NA,7,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1464","Alachua","Elizabeth","05/23/2008",5,23,2008,3,19,960,8,2,NA,NA,NA,NA,"Elizabeth Alachua"
"1465","Alachua","Elizabeth","07/01/2008",7,1,2008,1,NA,NA,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1466","Alachua","Elizabeth","07/01/2008",7,1,2008,2,17,720,11,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1467","Alachua","Elizabeth","07/01/2008",7,1,2008,3,20,830,13,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1468","Alachua","Elizabeth","07/18/2008",7,18,2008,1,13,690,6,2.3,NA,20,NA,NA,"Elizabeth Alachua"
"1469","Alachua","Elizabeth","07/18/2008",7,18,2008,2,18,710,15,2.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1470","Alachua","Elizabeth","07/18/2008",7,18,2008,3,18,910,10,2.3,NA,NA,NA,NA,"Elizabeth Alachua"
"1471","Alachua","Elizabeth","08/25/2008",8,25,2008,1,14,740,4,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1472","Alachua","Elizabeth","08/25/2008",8,25,2008,2,11,670,6,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1473","Alachua","Elizabeth","08/25/2008",8,25,2008,3,13,590,7,3,NA,NA,NA,NA,"Elizabeth Alachua"
"1474","Alachua","Elizabeth","09/22/2008",9,22,2008,1,17,1800,6,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1475","Alachua","Elizabeth","09/22/2008",9,22,2008,2,NA,NA,7,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1476","Alachua","Elizabeth","09/22/2008",9,22,2008,3,20,1790,7,1.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1477","Alachua","Elizabeth","11/25/2008",11,25,2008,1,12,1170,4,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1478","Alachua","Elizabeth","11/25/2008",11,25,2008,2,11,1160,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1479","Alachua","Elizabeth","11/25/2008",11,25,2008,3,11,1100,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1480","Alachua","Elizabeth","12/27/2008",12,27,2008,1,12,880,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1481","Alachua","Elizabeth","12/27/2008",12,27,2008,2,13,1430,3,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1482","Alachua","Elizabeth","12/27/2008",12,27,2008,3,13,700,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1483","Alachua","Elizabeth","01/24/2009",1,24,2009,1,11,930,3,2.5,NA,77,43,NA,"Elizabeth Alachua"
"1484","Alachua","Elizabeth","01/24/2009",1,24,2009,2,9,1010,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1485","Alachua","Elizabeth","01/24/2009",1,24,2009,3,14,980,2,2.5,NA,NA,NA,NA,"Elizabeth Alachua"
"1486","Alachua","Elizabeth","02/21/2009",2,21,2009,1,8,670,2,3.5,NA,NA,NA,NA,"Elizabeth Alachua"
