"","Study","County","Lake","Waterbody Name","Station","STATIONID","STATION_ID","Monitoring Location Name (35 or less)","Water Management District","GNIS_ID","water type","WIN Secondary Type","GPS Source","Lat deg","Lat min","Lat sec","Long deg","Long min","Long sec","Formula Latitude","Formula Longitude","Latitude","Longitude","Region Number","Region Name","Geologic formation","Geologic formation description","Physiographic region","Physiographic region descriptio","SA (acres)","SA (hectare)","SA Citation","TP Zone","TP 75th","TP 80th","TP 85th","TP 90th","TN Zone","TN 75th","TN 80th","TN 85th","TN 90th","Nutrient Watershed Region","Esturary","Esturary Segment","Narrative Nutrient Criteria Waters","Coastal Nutrient Region","Coastal Nutrient Segment","Site Specific Interpretations of the NNC","Lake_County"
"3033","LW","Orange","Fredrica",NA,"2","Ora-Fredrica-2","ORA-FREDRICA-2","Orange-Fredrica-2","St. Johns River",282799,"Lake","Lake","Google Earth","28","30","29.4","81","18","26.3","28.508166666666668","-81.307305555555558",28.5081666666667,-81.3073055555556,"75-21","Orlando Ridge","mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","ef 1l","The lake lies in the Holopaw-Indian Town Ridges and Swales division of the Eastern Flatwoods District","71","29","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Fredrica Orange"
"3034","LW","Orange","Fredrica",NA,"3","Ora-Fredrica-3","ORA-FREDRICA-3","Orange-Fredrica-3","St. Johns River",282799,"Lake","Lake","Google Earth","28","30","22.79","81","18","25.3","28.506330555555557","-81.307027777777776",28.5063305555556,-81.3070277777778,"75-21","Orlando Ridge","mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","ef 1l","The lake lies in the Holopaw-Indian Town Ridges and Swales division of the Eastern Flatwoods District","71","29","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Fredrica Orange"
"3035","LW","Orange","Gatlin",NA,"1","Ora-Gatlin-1","ORA-GATLIN-1","Orange-Gatlin-1","St. Johns River",282967,"Lake","Lake","Street Atlas","28","29","34.86","81","22","4.38","28.493016666666666","-81.367883333333339",28.4930166666667,-81.3678833333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL4i","The lake lies in the Orlando Promontory division of the Central Lake District","216","87","(LAKEWATCH)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gatlin Orange"
"3036","LW","Orange","Gatlin",NA,"2","Ora-Gatlin-2","ORA-GATLIN-2","Orange-Gatlin-2","St. Johns River",282967,"Lake","Lake","Street Atlas","28","29","28.92","81","22","5.28","28.491366666666668","-81.368133333333333",28.4913666666667,-81.3681333333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL4i","The lake lies in the Orlando Promontory division of the Central Lake District","216","87","(LAKEWATCH)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gatlin Orange"
"3037","LW","Orange","Gatlin",NA,"3","Ora-Gatlin-3","ORA-GATLIN-3","Orange-Gatlin-3","St. Johns River",282967,"Lake","Lake","Street Atlas","28","29","19.920000000000002","81","22","5.58","28.488866666666667","-81.368216666666669",28.4888666666667,-81.3682166666667,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL4i","The lake lies in the Orlando Promontory division of the Central Lake District","216","87","(LAKEWATCH)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gatlin Orange"
"3038","LW","Orange","Gear",NA,"1","Ora-Gear-1","ORA-GEAR-1","Orange-Gear-1","St. Johns River",282996,"Lake","Lake","Google Earth","28","33","20.54","81","19","54.96","28.555705555555555","-81.331933333333339",28.5557055555556,-81.3319333333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gear Orange"
"3039","LW","Orange","Gear",NA,"2","Ora-Gear-2","ORA-GEAR-2","Orange-Gear-2","St. Johns River",282996,"Lake","Lake","Google Earth","28","33","22","81","19","52.4","28.556111111111111","-81.331222222222223",28.5561111111111,-81.3312222222222,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gear Orange"
"3040","LW","Orange","Gear",NA,"3","Ora-Gear-3","ORA-GEAR-3","Orange-Gear-3","St. Johns River",282996,"Lake","Lake","Google Earth","28","33","23.93","81","19","50.4","28.556647222222221","-81.330666666666673",28.5566472222222,-81.3306666666667,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gear Orange"
"3041","LW","Orange","Gem",NA,"1","Ora-Gem-1","ORA-GEM-1","Orange-Gem-1","St. Johns River",283008,"Lake","Lake","Street Atlas","28","36","48.6","81","22","8.34","28.613499999999998","-81.368983333333333",28.6135,-81.3689833333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gem Orange"
"3042","LW","Orange","Gem",NA,"2","Ora-Gem-2","ORA-GEM-2","Orange-Gem-2","St. Johns River",283008,"Lake","Lake","Street Atlas","28","36","46.86","81","22","7.14","28.613016666666667","-81.368650000000002",28.6130166666667,-81.36865,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gem Orange"
"3043","LW","Orange","Gem",NA,"3","Ora-Gem-3","ORA-GEM-3","Orange-Gem-3","St. Johns River",283008,"Lake","Lake","Street Atlas","28","36","45.18","81","22","5.76","28.612549999999999","-81.368266666666671",28.61255,-81.3682666666667,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","9","4","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Gem Orange"
"3044","LW","Orange","George",NA,"1","Ora-George-1","ORA-GEORGE-1","Orange-George-1","St. Johns River",278098,"Lake","Lake","Google Earth","28","30","2.4300000000000002","81","19","20.93","28.500675000000001","-81.322480555555558",28.500675,-81.3224805555556,"75-21","Orlando Ridge","Mh3 + PQp","The geology is a mixture of two major types dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation and coastal sand and shelly silty sand of the preglacial Pleistocene","CL4i; EF 1n","The lake lies in the Orlando Promontory division of the Central Lake District and the Kissimmee Valley division of the Eastern Flatwoods District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"George Orange"
"3045","LW","Orange","George",NA,"2","Ora-George-2","ORA-GEORGE-2","Orange-George-2","St. Johns River",278098,"Lake","Lake","Google Earth","28","30","3.2","81","19","10.5","28.500888888888888","-81.319583333333327",28.5008888888889,-81.3195833333333,"75-21","Orlando Ridge","Mh3 + PQp","The geology is a mixture of two major types dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation and coastal sand and shelly silty sand of the preglacial Pleistocene","CL4i; EF 1n","The lake lies in the Orlando Promontory division of the Central Lake District and the Kissimmee Valley division of the Eastern Flatwoods District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"George Orange"
"3046","LW","Orange","George",NA,"3","Ora-George-3","ORA-GEORGE-3","Orange-George-3","St. Johns River",278098,"Lake","Lake","Google Earth","28","30","5.88","81","19","1.52","28.501633333333334","-81.31708888888889",28.5016333333333,-81.3170888888889,"75-21","Orlando Ridge","Mh3 + PQp","The geology is a mixture of two major types dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation and coastal sand and shelly silty sand of the preglacial Pleistocene","CL4i; EF 1n","The lake lies in the Orlando Promontory division of the Central Lake District and the Kissimmee Valley division of the Eastern Flatwoods District",".",".",NA,"TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"George Orange"
"3047","LW","Orange","Georgia",NA,"1","Ora-Georgia-1","ORA-GEORGIA-1","Orange-Georgia-1","St. Johns River",283037,"Lake","Lake","Garmin GPS","28","36","12.4","81","14","46.7","28.603444444444445","-81.246305555555551",28.6034444444444,-81.2463055555556,"75-21","Orlando Ridge","PQp","The geology is dominated by coastal sand and shelly silty sand of the preglacial Pleistocene","CL 4k","The lake lies in the Casselberry-Oviedo-Geneva-Chuluota Hills division of the Central Lake District","82","33","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Georgia Orange"
"3048","LW","Orange","Georgia",NA,"2","Ora-Georgia-2","ORA-GEORGIA-2","Orange-Georgia-2","St. Johns River",283037,"Lake","Lake","Garmin GPS","28","36","22.8","81","14","48","28.606333333333332","-81.24666666666667",28.6063333333333,-81.2466666666667,"75-21","Orlando Ridge","PQp","The geology is dominated by coastal sand and shelly silty sand of the preglacial Pleistocene","CL 4k","The lake lies in the Casselberry-Oviedo-Geneva-Chuluota Hills division of the Central Lake District","82","33","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Georgia Orange"
"3049","LW","Orange","Georgia",NA,"3","Ora-Georgia-3","ORA-GEORGIA-3","Orange-Georgia-3","St. Johns River",283037,"Lake","Lake","Garmin GPS","28","36","35.369999999999997","81","14","53.01","28.609825000000001","-81.248058333333333",28.609825,-81.2480583333333,"75-21","Orlando Ridge","PQp","The geology is dominated by coastal sand and shelly silty sand of the preglacial Pleistocene","CL 4k","The lake lies in the Casselberry-Oviedo-Geneva-Chuluota Hills division of the Central Lake District","82","33","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Georgia Orange"
"3050","LW","Orange","Giles",NA,"1","Ora-Giles-1","ORA-GILES-1","Orange-Giles-1","St. Johns River",283075,"Lake","Lake","Street Atlas","28","31","49.74","81","20","8.16","28.530483333333333","-81.335599999999999",28.5304833333333,-81.3356,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","37","15","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Giles Orange"
"3051","LW","Orange","Giles",NA,"2","Ora-Giles-2","ORA-GILES-2","Orange-Giles-2","St. Johns River",283075,"Lake","Lake","Street Atlas","28","31","51.9","81","19","59.64","28.531083333333335","-81.333233333333339",28.5310833333333,-81.3332333333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","37","15","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Giles Orange"
"3052","LW","Orange","Giles",NA,"3","Ora-Giles-3","ORA-GILES-3","Orange-Giles-3","St. Johns River",283075,"Lake","Lake","Street Atlas","28","31","46.38","81","19","57.3","28.52955","-81.332583333333332",28.52955,-81.3325833333333,"75-21","Orlando Ridge","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4i","The lake lies in the Orlando Promontory division of the Central Lake District","37","15","(Shafer et al. 1986)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Giles Orange"
"3053","LW","Orange","Greenwood",NA,"1","Ora-Greenwood-1","ORA-GREENWOOD-1","Orange-Greenwood-1","St. Johns River",1986879,"Lake","Lake","Google Earth","28","32","5.23","81","21","37.29","28.53478611111111","-81.360358333333338",28.5347861111111,-81.3603583333333,"75-21","Orlando Ridge","mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","cl 4i","The lake lies in the Orlando Promontory division of the Central Lake District","1","0","(Dickinson et al. 1982)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Greenwood Orange"
"3054","LW","Orange","Greenwood",NA,"2","Ora-Greenwood-2","ORA-GREENWOOD-2","Orange-Greenwood-2","St. Johns River",1986879,"Lake","Lake","Google Earth","28","32","2.56","81","21","36.61","28.534044444444444","-81.360169444444438",28.5340444444444,-81.3601694444444,"75-21","Orlando Ridge","mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","cl 4i","The lake lies in the Orlando Promontory division of the Central Lake District","1","0","(Dickinson et al. 1982)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Greenwood Orange"
"3055","LW","Orange","Greenwood",NA,"3","Ora-Greenwood-3","ORA-GREENWOOD-3","Orange-Greenwood-3","St. Johns River",1986879,"Lake","Lake","Google Earth","28","32","2.6","81","21","35.299999999999997","28.534055555555554","-81.359805555555553",28.5340555555556,-81.3598055555556,"75-21","Orlando Ridge","mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","cl 4i","The lake lies in the Orlando Promontory division of the Central Lake District","1","0","(Dickinson et al. 1982)","TP4",53,59,72,93,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Greenwood Orange"
"3056","LW","Orange","Hancock",NA,"1","Ora-Hancock-1","ORA-HANCOCK-1","Orange-Hancock-1","St. Johns River",NA,"Lake","Lake","Google Earth","28","27","47.18","81","36","39.369999999999997","28.463105555555554","-81.610936111111116",28.4631055555556,-81.6109361111111,"75-19","Clermont Uplands","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4h2","The lake lies in the Apopka Hills subdivision of the Apopka Upland division of the Central Lake District","456","185","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hancock Orange"
"3057","LW","Orange","Hancock",NA,"2","Ora-Hancock-2","ORA-HANCOCK-2","Orange-Hancock-2","St. Johns River",NA,"Lake","Lake","Google Earth","28","27","49.89","81","37","11.26","28.463858333333334","-81.619794444444437",28.4638583333333,-81.6197944444444,"75-19","Clermont Uplands","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4h2","The lake lies in the Apopka Hills subdivision of the Apopka Upland division of the Central Lake District","456","185","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hancock Orange"
"3058","LW","Orange","Hancock",NA,"3","Ora-Hancock-3","ORA-HANCOCK-3","Orange-Hancock-3","St. Johns River",NA,"Lake","Lake","Google Earth","28","28","16.37","81","37","26.15","28.47121388888889","-81.62393055555556",28.4712138888889,-81.6239305555556,"75-19","Clermont Uplands","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4h2","The lake lies in the Apopka Hills subdivision of the Apopka Upland division of the Central Lake District","456","185","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hancock Orange"
"3059","LW","Orange","Hart",NA,"1","Ora-Hart-1","ORA-HART-1","Orange-Hart-1","St. Johns River",283786,"Lake","Lake","Google Earth","28","22","13.37","81","13","2.41","28.370380555555556","-81.217336111111109",28.3703805555556,-81.2173361111111,"75-27","Osceola Slope","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","EF 1l + 1n","The lake lies in the Holopaw-Indian Town Ridges and Swales and Kissimmee Valley divisions of the Eastern Flatwoods District","1850","749","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hart Orange"
"3060","LW","Orange","Hart",NA,"2","Ora-Hart-2","ORA-HART-2","Orange-Hart-2","St. Johns River",283786,"Lake","Lake","Google Earth","28","22","46","81","12","41","28.379444444444445","-81.211388888888891",28.3794444444444,-81.2113888888889,"75-27","Osceola Slope","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","EF 1l + 1n","The lake lies in the Holopaw-Indian Town Ridges and Swales and Kissimmee Valley divisions of the Eastern Flatwoods District","1850","749","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hart Orange"
"3061","LW","Orange","Hart",NA,"3","Ora-Hart-3","ORA-HART-3","Orange-Hart-3","St. Johns River",283786,"Lake","Lake","Google Earth","28","23","24.41","81","12","42.23","28.390113888888887","-81.211730555555562",28.3901138888889,-81.2117305555556,"75-27","Osceola Slope","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","EF 1l + 1n","The lake lies in the Holopaw-Indian Town Ridges and Swales and Kissimmee Valley divisions of the Eastern Flatwoods District","1850","749","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hart Orange"
"3062","LW","Orange","Hiawassee",NA,"1","Ora-Hiawassee-1","ORA-HIAWASSEE-1","Orange-Hiawassee-1","St. Johns River",294626,"Lake","Lake","Google Earth","28","31","25.78","81","28","49.55","28.523827777777779","-81.480430555555557",28.5238277777778,-81.4804305555556,"75-16","Apopka Upland","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4h2","The lake lies in the Apopka Hills subdivision of the Apopka Upland division of the Central Lake District","200","81","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hiawassee Orange"
"3063","LW","Orange","Hiawassee",NA,"2","Ora-Hiawassee-2","ORA-HIAWASSEE-2","Orange-Hiawassee-2","St. Johns River",294626,"Lake","Lake","Google Earth","28","31","37.67","81","28","50.3","28.527130555555555","-81.48063888888889",28.5271305555556,-81.4806388888889,"75-16","Apopka Upland","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","CL 4h2","The lake lies in the Apopka Hills subdivision of the Apopka Upland division of the Central Lake District","200","81","(Shafer et al. 1986)","TP3",26,30,34,45,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Hiawassee Orange"
